SalesLineItemID|ProductID|CustomerID|Quantity|ExtendedAmount|TransactionDate
496|131|655|97|79.0004|2011-07-23 08:58:43.330
497|48|1485|122|617.7085|2011-07-27 18:45:09.540
498|122|1151|278|127.5374|2011-04-10 08:15:19.990
499|129|642|181|457.2827|2011-04-04 20:54:24.260
500|157|782|321|499.1309|2011-04-02 23:16:13.430
501|187|1142|74|728.7581|2011-06-11 01:00:39.720
502|10|46|263|791.684|2011-02-12 08:48:12.020
503|110|1029|267|264.5124|2011-02-01 18:51:39.110
504|107|1301|52|20.4068|2011-03-09 17:27:15.170
505|52|258|171|60.1631|2011-09-05 03:29:48.070
506|4|18|7|951.0173|2011-04-18 10:20:07.300
507|34|167|26|924.0563|2011-07-26 06:40:55.600
508|15|1479|208|30.0478|2011-01-02 23:02:33.640
509|146|1001|282|840.2272|2011-08-19 14:41:12.270
510|53|1360|298|134.3428|2011-05-27 15:00:41.950
511|112|1006|301|428.0185|2011-04-04 05:26:13.080
512|114|568|370|87.1001|2011-03-31 03:09:16.740
513|123|615|22|556.7112|2011-05-16 15:06:36.070
514|144|717|60|4.9347|2011-02-08 07:15:33.910
515|194|967|84|366.958|2011-01-18 07:21:27.320
516|185|925|111|740.4832|2011-02-08 04:27:47.650
517|138|1147|375|24.6162|2011-02-19 22:04:46.140
518|199|1457|144|606.3889|2011-04-17 05:42:45.840
519|141|704|302|245.4255|2011-01-05 06:00:16.670
520|137|1347|138|69.30|2011-03-09 19:46:54.050
521|126|627|276|328.4769|2011-06-24 15:05:54.930
522|12|60|36|172.8831|2011-03-01 01:07:21.650
523|129|1499|395|324.3619|2011-06-21 01:29:35.990
524|132|657|367|209.1086|2011-09-11 07:01:05.890
525|187|933|131|926.6892|2011-04-19 22:27:47.710
526|65|321|159|998.1225|2011-03-28 13:13:19.080
527|22|109|165|617.3334|2011-04-06 14:29:43.590
528|159|1474|208|969.1973|2011-01-15 23:39:29.460
529|182|1007|151|637.9004|2011-05-10 09:51:35.720
530|15|1508|314|890.724|2011-07-25 07:35:32.170
531|34|169|305|41.3471|2011-05-03 18:26:43.540
532|186|927|341|475.1859|2011-03-06 03:37:44.320
533|157|784|261|660.3614|2011-06-03 20:51:43.490
534|59|293|149|767.2289|2011-05-10 16:12:22.900
535|81|1141|364|348.6884|2011-03-24 19:04:50.680
536|175|871|394|9.8769|2011-01-21 09:34:06.380
537|47|1177|12|429.7515|2011-01-08 13:50:28.580
538|24|118|265|605.4148|2011-03-31 17:40:42.990
539|114|567|102|444.7801|2011-04-09 16:33:53.900
540|44|1070|397|576.1882|2011-03-07 09:08:12.550
541|135|1279|364|990.2475|2011-02-08 09:18:05.010
542|97|1304|203|734.8117|2011-08-10 05:02:17.380
543|146|726|238|748.5836|2011-03-08 21:56:04.830
544|97|1382|106|783.8093|2011-08-29 08:52:42.730
545|33|1288|206|867.3484|2011-02-26 11:22:41.020
546|5|21|396|387.2179|2011-01-19 01:56:57.450
547|90|1261|381|456.0733|2011-04-29 06:04:17.960
548|94|1349|290|362.0986|2011-07-28 04:47:59.800
549|15|1530|235|25.4416|2011-05-09 16:06:59.840
550|192|960|303|153.8622|2011-07-13 00:20:58.680
551|194|969|122|54.3841|2011-06-03 10:53:57.190
552|49|244|378|11.3196|2011-04-12 13:02:23.700
553|182|1529|377|882.112|2011-04-06 02:15:03.320
554|193|1246|43|387.9826|2011-01-27 01:07:30.200
555|32|1164|45|170.654|2011-06-24 08:10:18.510
556|175|1274|37|555.875|2011-04-12 23:53:18.070
557|81|404|269|467.3221|2011-05-09 07:18:36.030
558|178|890|301|55.4038|2011-02-05 11:50:33.220
559|121|602|321|93.7176|2011-08-04 18:59:27.460
560|188|937|11|62.0407|2011-06-10 14:16:28.980
561|182|1352|242|333.6839|2011-01-12 19:50:23.710
562|76|376|218|954.8591|2011-07-11 07:01:26.140
563|34|1531|56|392.1475|2011-05-10 13:10:57.930
564|131|1231|368|949.5032|2011-01-26 07:05:40.090
565|19|1110|393|92.9957|2011-01-24 20:33:58.400
566|127|1013|360|952.8327|2011-01-30 01:48:28.760
567|157|1220|109|426.7387|2011-07-12 06:17:33.250
568|65|323|274|789.4823|2011-01-06 22:54:13.170
569|63|1291|96|656.2464|2011-08-01 12:10:43.240
570|20|96|91|357.081|2011-09-11 21:47:20.940
571|139|1102|99|310.7316|2011-01-31 14:37:19.060
572|114|1512|109|419.2014|2011-08-06 04:24:03.150
573|86|1267|42|161.6088|2011-01-08 13:08:51.930
574|97|1174|305|669.2373|2011-07-15 20:52:04.130
575|2|9|174|79.0526|2011-01-30 10:28:49.040
576|29|144|73|593.6653|2011-07-30 10:03:37.550
577|67|1480|199|424.2995|2011-09-07 03:11:16.830
578|33|162|289|540.5526|2011-07-07 16:36:53.270
579|99|494|161|341.7602|2011-07-16 19:38:24.870
580|183|912|136|539.4712|2011-04-01 20:30:50.250
581|175|873|178|542.0492|2011-08-14 07:09:01.120
582|129|1523|276|255.2347|2011-05-25 09:41:43.800
583|144|1042|374|943.7556|2011-05-24 07:32:29.620
584|190|948|248|484.0382|2011-07-13 09:30:37.040
585|22|106|191|836.3398|2011-02-21 20:41:34.980
586|185|1516|328|30.0274|2011-01-22 05:24:19.840
587|5|1546|365|593.074|2011-08-15 01:22:41.010
588|165|823|217|272.3788|2011-05-08 19:44:13.280
589|28|1276|104|596.5749|2011-08-01 08:02:04.390
590|106|528|327|792.8134|2011-08-26 19:11:32.610
591|94|1012|124|542.5548|2011-05-30 02:15:30.360
592|69|1265|111|374.3477|2011-08-18 01:59:55.360
593|104|1160|345|511.6971|2011-05-11 22:41:15.530
594|126|630|90|382.7394|2011-07-15 02:17:24.930
595|63|1218|155|242.5043|2011-02-23 13:17:48.830
596|60|297|145|35.3884|2011-04-15 02:16:38.870
597|63|1569|146|342.6641|2011-04-02 15:51:19.450
598|15|74|270|799.0804|2011-02-11 14:50:24.730
599|78|1129|113|690.8136|2011-08-05 12:18:44.320
600|107|1328|246|914.5158|2011-01-28 09:34:12.250
601|48|1497|287|960.4793|2011-03-24 19:39:24.200
602|26|1079|107|666.591|2011-04-23 07:10:04.790
603|31|152|193|705.8523|2011-09-10 16:37:16.560
604|196|980|143|668.3607|2011-05-12 18:19:38.910
605|54|266|204|843.1306|2011-06-12 09:43:39.610
606|81|1535|12|635.1828|2011-07-13 06:29:54.040
607|164|1002|336|849.7109|2011-04-04 23:53:31.770
608|85|423|72|212.8746|2011-06-06 05:22:59.190
609|191|1114|269|308.93|2011-09-11 14:38:41.170
610|3|12|372|576.9887|2011-08-09 22:06:40.970
611|108|1275|239|131.5754|2011-04-20 20:42:01.250
612|49|1219|381|926.7696|2011-07-17 14:41:42.760
613|80|397|140|713.6436|2011-04-06 16:12:08.360
614|139|691|185|554.2465|2011-05-05 22:28:37.210
615|13|1383|234|519.9915|2011-07-12 07:07:27.870
616|54|268|367|78.4492|2011-05-05 10:08:39.920
617|132|660|245|11.1034|2011-02-17 23:28:56.520
618|45|1105|208|908.1094|2011-07-13 03:40:20.890
619|110|1503|176|113.1633|2011-08-19 10:24:05.110
620|34|1563|65|62.9682|2011-01-03 15:09:38.560
621|123|1222|396|359.7587|2011-03-02 00:25:47.760
622|193|1554|292|154.3599|2011-03-06 10:33:19.960
623|37|1466|169|192.9074|2011-02-20 14:52:08.780
624|158|788|170|863.433|2011-08-20 16:59:10.630
625|126|628|368|814.5262|2011-04-15 19:31:50.580
626|71|354|388|936.384|2011-02-28 12:37:23.700
627|11|1459|165|907.5043|2011-03-28 05:42:47.610
628|160|797|352|778.8695|2011-03-11 10:51:27.010
629|35|1149|150|426.733|2011-05-23 07:34:15.300
630|143|712|29|43.6641|2011-07-02 08:12:10.170
631|166|829|328|251.0011|2011-04-29 18:12:18.090
632|53|261|329|625.2191|2011-07-27 12:20:52.090
633|155|1303|175|849.7391|2011-08-17 04:18:08.950
634|193|964|315|427.2445|2011-06-19 10:04:12.610
635|135|675|250|578.992|2011-01-09 00:51:26.050
636|150|748|71|875.4583|2011-04-23 23:58:56.320
637|99|1115|83|549.3824|2011-05-29 17:04:27.240
638|148|737|230|275.3949|2011-01-12 13:12:50.710
639|137|682|44|640.9076|2011-01-31 23:46:57.430
640|141|1519|178|201.157|2011-04-26 14:11:40.950
641|22|108|393|180.3166|2011-07-04 05:30:48.070
642|120|598|293|380.1993|2011-03-11 19:59:41.810
643|174|870|349|963.4488|2011-05-12 05:05:32.120
644|26|1602|133|19.5861|2011-09-06 09:55:23.430
645|198|1128|88|661.2379|2011-05-08 22:29:31.360
646|45|1392|144|615.7853|2011-07-28 11:33:47.600
647|189|944|372|660.7041|2011-05-14 09:47:47.000
648|166|1057|159|957.4507|2011-01-07 00:12:38.320
649|114|1539|257|862.7479|2011-01-03 19:09:57.050
650|9|44|188|164.0551|2011-07-06 03:09:08.910
651|128|637|300|24.2849|2011-02-26 02:47:42.350
652|19|1565|338|434.5548|2011-06-05 12:10:58.570
653|106|1590|93|685.917|2011-03-10 04:26:19.630
654|44|1540|48|627.8453|2011-08-02 21:09:05.760
655|184|919|251|554.7571|2011-08-13 09:08:24.490
656|56|276|395|806.1193|2011-01-19 09:06:04.230
657|189|942|339|473.6835|2011-03-03 16:17:56.010
658|73|364|23|842.4194|2011-01-21 23:38:05.930
659|71|352|176|853.8345|2011-01-27 22:47:48.320
660|183|1580|216|906.7467|2011-04-14 21:06:15.910
661|71|351|248|727.6785|2011-04-18 00:47:06.420
662|5|22|384|70.8414|2011-01-25 13:02:04.760
663|51|1152|322|786.1417|2011-01-14 21:48:43.890
664|49|1258|240|265.2658|2011-03-13 06:26:30.990
665|37|1493|44|325.9876|2011-04-13 03:54:22.880
666|56|280|310|506.3563|2011-06-09 08:21:09.170
667|94|1086|205|77.0305|2011-08-15 10:23:33.810
668|87|434|225|286.3991|2011-07-03 06:07:55.750
669|4|1190|336|975.2545|2011-04-27 21:37:11.150
670|64|317|162|644.5333|2011-03-21 07:08:31.540
671|156|1482|284|529.0668|2011-08-21 17:04:12.690
672|185|1448|15|735.7086|2011-02-06 10:16:05.810
673|108|1611|164|267.2017|2011-06-12 03:53:23.460
674|169|1157|398|912.0064|2011-04-25 20:12:24.160
675|13|62|72|882.6517|2011-03-17 09:38:50.490
676|4|1312|103|979.5594|2011-09-05 04:26:05.950
677|19|93|344|190.9112|2011-07-10 05:27:47.850
678|12|1522|36|173.3212|2011-03-01 04:56:45.360
679|160|1350|81|202.195|2011-04-14 18:29:39.260
680|81|403|223|198.7409|2011-06-03 07:58:02.990
681|82|1434|16|275.6798|2011-07-02 02:49:36.710
682|46|1119|6|950.0537|2011-03-22 05:30:09.280
683|46|230|95|916.1216|2011-03-08 15:41:29.950
684|26|130|362|262.6778|2011-08-02 04:25:06.390
685|16|76|129|19.3792|2011-05-07 05:24:27.820
686|148|1058|390|816.4464|2011-08-09 06:01:19.520
687|147|734|235|939.3021|2011-05-20 07:54:32.460
688|111|555|126|221.8937|2011-01-15 07:09:03.190
689|10|1502|64|872.4875|2011-07-22 00:55:48.120
690|80|400|255|772.8728|2011-09-04 15:45:21.820
691|162|806|133|401.7747|2011-02-21 07:41:00.310
692|26|127|60|706.9631|2011-05-08 17:26:21.300
693|77|1468|53|421.5605|2011-08-30 14:25:02.390
694|154|770|228|734.1609|2011-07-04 02:40:41.520
695|71|1626|331|473.4786|2011-01-09 13:24:34.520
696|18|1422|9|109.4751|2011-06-09 16:28:43.310
697|70|1426|371|594.0576|2011-02-25 22:10:57.920
698|126|629|109|698.183|2011-03-01 22:39:01.130
699|189|943|88|693.5986|2011-05-27 06:01:00.550
700|142|710|178|154.8815|2011-08-14 14:08:22.200
701|152|1418|339|538.7547|2011-08-28 01:10:13.790
702|103|1467|146|374.305|2011-07-27 03:39:51.250
703|162|1088|223|982.1963|2011-05-27 02:35:27.180
704|50|1292|94|218.2146|2011-06-30 12:01:25.520
705|54|1616|305|634.9883|2011-07-30 10:04:56.220
706|143|713|285|288.5764|2011-01-20 16:31:36.540
707|111|1290|173|167.353|2011-09-08 08:17:35.120
708|137|685|95|773.9107|2011-07-30 08:13:55.470
709|32|1394|376|745.1936|2011-05-19 11:30:15.260
710|181|904|148|575.1977|2011-08-23 04:42:18.550
711|37|1665|51|615.2081|2011-03-27 03:38:16.390
712|177|882|303|300.3623|2011-01-03 11:21:10.640
713|113|565|342|640.2243|2011-06-24 05:08:26.680
714|190|949|354|655.0935|2011-05-11 14:49:45.340
715|101|503|200|631.0669|2011-06-28 18:16:39.210
716|25|125|241|777.6249|2011-01-27 19:16:57.130
717|159|792|288|154.7198|2011-08-03 21:20:34.820
718|25|1213|361|523.4639|2011-02-27 17:23:37.500
719|34|166|110|245.8866|2011-07-22 01:02:03.170
720|90|1547|54|509.5412|2011-05-19 21:53:03.360
721|110|546|75|567.0542|2011-01-21 00:26:36.710
722|183|915|78|855.1368|2011-08-01 03:14:30.620
723|78|1599|161|413.9116|2011-08-27 05:12:07.630
724|124|617|80|202.3817|2011-05-08 05:51:49.340
725|103|1702|29|242.7585|2011-01-28 23:27:31.220
726|130|650|224|822.1038|2011-04-15 23:37:51.390
727|108|1673|362|314.1481|2011-02-21 19:51:03.420
728|154|1694|336|533.0409|2011-08-24 01:12:41.940
729|98|489|67|438.5277|2011-04-17 06:47:49.640
730|196|976|63|773.1766|2011-06-22 17:10:07.180
731|134|669|132|385.5018|2011-07-11 06:15:08.020
732|93|1429|234|492.7282|2011-05-11 06:48:46.720
733|24|1393|348|479.7226|2011-06-19 22:55:44.820
734|18|1271|304|47.3134|2011-05-16 04:21:17.070
735|130|1268|284|659.9862|2011-06-21 06:47:49.200
736|180|899|270|901.3748|2011-08-20 23:09:45.460
737|84|417|183|967.8574|2011-07-11 02:54:42.110
738|196|1604|0|697.907|2011-05-24 03:40:04.430
739|173|862|56|627.6896|2011-01-03 18:20:10.160
740|73|1658|245|730.8028|2011-04-17 12:52:51.280
741|37|182|216|649.0933|2011-08-15 21:43:44.410
742|10|49|139|165.3914|2011-07-05 23:40:36.990
743|80|1613|150|476.7001|2011-05-13 19:38:47.930
744|29|143|317|297.2897|2011-08-13 20:13:29.580
745|44|1351|204|157.6647|2011-06-11 12:07:05.430
746|185|1586|230|101.4124|2011-02-18 20:19:49.660
747|113|562|118|66.7387|2011-07-30 12:17:54.630
748|88|436|100|766.467|2011-04-21 23:35:17.050
749|54|1705|28|103.094|2011-01-06 08:24:02.310
750|46|1683|89|695.8538|2011-08-27 18:07:37.390
751|59|294|121|954.7553|2011-07-21 19:08:08.500
752|46|1682|10|70.5937|2011-09-13 04:47:20.430
753|93|463|399|452.2963|2011-04-25 21:36:57.960
754|100|496|33|184.0574|2011-01-08 08:07:57.180
755|33|164|103|587.8273|2011-07-25 13:41:45.490
756|169|842|260|683.6179|2011-01-27 21:55:43.160
757|25|1316|386|960.3934|2011-08-14 22:27:43.620
758|39|1414|142|779.8146|2011-01-19 20:43:37.830
759|148|740|64|975.4561|2011-06-02 12:33:54.290
760|124|1120|81|812.8845|2011-04-16 10:27:04.830
761|35|174|324|974.4284|2011-08-13 20:40:33.120
762|157|1533|237|634.3122|2011-01-16 07:04:53.180
763|40|197|28|335.383|2011-04-15 01:26:05.820
764|37|1711|313|972.0171|2011-08-11 18:20:08.090
765|47|1438|15|189.6959|2011-02-12 22:27:10.520
766|144|1078|217|122.4798|2011-07-31 20:49:29.680
767|154|766|355|820.6397|2011-03-31 12:25:25.830
768|95|1234|37|592.9108|2011-02-09 00:47:09.600
769|61|1171|69|995.1074|2011-08-05 08:01:56.140
770|121|604|330|729.6921|2011-07-23 19:06:53.750
771|142|709|58|809.7675|2011-04-03 16:22:15.030
772|163|813|288|456.8128|2011-03-13 17:40:30.380
773|52|260|304|895.7743|2011-02-24 23:03:27.330
774|161|803|266|515.0839|2011-04-06 12:09:11.890
775|54|267|239|860.4479|2011-06-19 00:09:18.950
776|100|1357|336|401.6628|2011-04-02 00:45:59.720
777|104|1465|329|378.4366|2011-03-21 07:35:42.680
778|50|246|244|116.6218|2011-01-14 08:58:38.050
779|81|1406|277|44.7169|2011-08-11 17:44:43.920
780|118|587|199|141.3461|2011-08-25 03:07:41.560
781|18|88|105|755.365|2011-06-01 11:19:56.770
782|21|104|261|547.6811|2011-07-17 20:15:46.380
783|101|1715|308|429.9468|2011-08-18 16:48:39.620
784|52|259|378|742.674|2011-05-05 12:40:12.260
785|137|1639|342|818.4213|2011-08-16 22:01:58.690
786|89|1008|122|314.908|2011-07-13 01:27:47.600
787|1|1277|236|40.4318|2011-01-16 09:11:48.750
788|125|622|314|295.6652|2011-06-12 14:47:47.630
789|186|1532|200|459.4861|2011-07-06 14:39:31.590
790|162|1691|24|976.3683|2011-05-25 08:52:06.030
791|156|1671|284|940.9814|2011-01-07 00:42:01.830
792|45|224|40|188.0428|2011-06-22 06:11:04.270
793|49|1398|336|722.451|2011-09-05 15:06:10.150
794|49|1552|375|814.8051|2011-06-04 07:53:05.340
795|38|1081|322|756.3744|2011-05-19 16:12:18.160
796|80|398|379|14.7811|2011-07-31 14:38:51.230
797|171|853|110|830.0084|2011-03-23 22:14:31.160
798|43|215|238|504.6831|2011-06-17 01:18:39.850
799|182|1262|301|107.5938|2011-07-01 21:46:19.050
800|100|498|388|35.1848|2011-07-26 15:17:35.760
801|32|159|275|280.7727|2011-08-05 07:54:23.840
802|18|1781|80|473.828|2011-06-21 11:30:45.020
803|27|1221|31|771.3597|2011-06-01 15:33:20.910
804|133|665|98|373.4019|2011-02-28 13:17:08.560
805|105|522|31|886.0863|2011-05-27 01:45:22.360
806|97|1072|234|497.9424|2011-05-11 01:27:38.120
807|194|1515|106|174.8194|2011-07-20 05:43:53.090
808|133|661|133|937.2125|2011-01-20 09:27:46.060
809|46|1405|195|323.6095|2011-04-06 07:58:38.230
810|134|668|167|186.1644|2011-04-25 12:55:45.760
811|65|324|332|305.1813|2011-07-24 14:20:00.490
812|176|1228|141|843.7716|2011-08-01 13:29:05.570
813|159|1717|266|735.0976|2011-02-23 02:58:53.920
814|31|1384|266|834.1099|2011-06-23 09:26:12.730
815|107|1600|377|57.5195|2011-07-30 23:07:08.070
816|14|70|62|426.7472|2011-01-28 00:24:46.740
817|57|1125|330|204.3653|2011-02-12 14:16:13.560
818|188|1091|50|592.709|2011-08-25 12:45:53.570
819|101|501|372|153.5958|2011-09-09 20:18:09.410
820|159|793|293|874.7879|2011-04-17 20:59:22.930
821|144|718|381|82.0479|2011-07-16 11:37:40.920
822|29|1576|41|524.9745|2011-07-03 21:37:38.200
823|110|549|238|133.4246|2011-04-20 10:07:38.020
824|100|1776|45|18.739|2011-03-13 23:09:50.100
825|166|828|45|788.7107|2011-07-17 18:24:51.920
826|97|1409|17|621.7247|2011-06-27 10:11:10.760
827|115|572|352|734.3619|2011-03-23 02:34:20.240
828|4|1669|329|80.9692|2011-06-07 15:10:22.000
829|123|1621|345|758.7095|2011-08-02 19:56:53.740
830|174|869|260|845.6668|2011-08-03 09:30:27.730
831|129|1068|225|571.6544|2011-01-10 02:31:28.550
832|61|1338|90|873.7536|2011-06-19 06:17:02.840
833|68|339|344|9.0279|2011-03-30 11:12:19.000
834|181|1710|290|9.5321|2011-01-17 02:27:08.150
835|86|428|324|860.5735|2011-01-20 19:13:17.720
836|1|1|24|281.537|2011-08-25 23:49:11.750
837|194|970|229|776.3215|2011-02-16 04:42:25.470
838|168|1431|210|56.5448|2011-06-21 03:31:31.060
839|148|738|347|856.5877|2011-08-24 10:54:49.910
840|40|200|108|320.4788|2011-04-08 20:34:20.560
841|96|1082|15|140.0886|2011-09-07 19:43:54.510
842|69|1592|102|103.2193|2011-09-10 23:44:02.690
843|79|393|118|972.0558|2011-03-09 06:49:09.390
844|52|1773|32|273.3216|2011-03-14 01:43:45.820
845|97|1542|92|671.187|2011-07-16 18:32:05.550
846|180|1736|143|97.2098|2011-02-20 11:12:56.260
847|87|432|175|452.9452|2011-04-30 03:12:10.350
848|18|1802|70|888.3412|2011-03-16 05:39:57.410
849|143|1706|399|757.2856|2011-07-20 08:45:57.270
850|24|1367|259|329.6271|2011-04-22 15:47:31.420
851|24|116|49|810.4158|2011-06-19 00:22:37.660
852|184|916|59|237.2994|2011-04-13 09:28:37.600
853|143|714|267|351.0872|2011-06-22 05:00:30.450
854|23|115|7|232.806|2011-03-17 00:46:56.120
855|157|781|6|953.1369|2011-01-11 03:39:54.830
856|4|1676|234|755.7983|2011-02-02 10:16:45.640
857|108|539|243|340.4033|2011-03-04 01:23:06.990
858|128|1370|387|752.6206|2011-03-21 16:23:30.800
859|168|1838|52|584.6912|2011-04-28 18:52:16.650
860|8|38|13|264.3616|2011-08-14 15:34:11.600
861|182|1561|283|763.5806|2011-02-18 22:53:17.880
862|190|1355|177|93.8501|2011-02-12 14:33:31.090
863|10|1742|188|178.503|2011-03-04 13:30:52.330
864|73|1364|335|477.9428|2011-05-18 22:28:10.500
865|5|1226|342|614.5101|2011-04-16 10:24:17.210
866|4|1181|241|431.4277|2011-02-05 08:02:57.650
867|108|1857|198|834.7436|2011-05-05 02:16:46.570
868|178|889|377|725.5655|2011-02-07 00:31:45.760
869|146|1543|342|973.5364|2011-06-03 14:12:55.010
870|107|1815|353|775.9825|2011-08-19 23:17:56.320
871|21|1076|233|650.4258|2011-08-26 19:42:21.280
872|89|1446|120|147.8204|2011-05-09 10:44:42.510
873|40|1840|104|736.1214|2011-01-02 01:51:03.660
874|61|301|263|833.1171|2011-06-03 23:43:48.840
875|64|1670|277|734.6992|2011-04-25 01:15:28.420
876|76|377|279|978.8286|2011-07-20 11:53:38.230
877|151|1437|323|552.9187|2011-04-27 14:48:28.800
878|58|290|205|860.103|2011-02-07 08:23:52.200
879|3|14|353|347.552|2011-05-13 04:37:44.560
880|186|1106|303|691.5009|2011-05-28 07:11:55.650
881|11|1442|243|168.7794|2011-02-28 06:59:00.410
882|97|1826|281|846.0208|2011-01-07 20:54:22.830
883|61|304|331|323.6837|2011-08-03 06:24:24.730
884|99|493|85|429.0824|2011-04-13 04:09:22.310
885|151|753|211|35.2509|2011-02-15 09:07:50.070
886|146|1403|165|334.355|2011-06-13 17:02:50.960
887|119|591|224|522.6664|2011-09-12 01:16:32.390
888|45|1646|336|776.222|2011-01-14 10:25:22.870
889|25|1757|283|56.3952|2011-01-06 22:47:13.310
890|83|413|90|104.7752|2011-09-02 08:56:32.090
891|93|1753|181|941.1337|2011-06-24 22:26:04.760
892|67|332|243|23.7009|2011-08-12 12:18:54.670
893|1|1836|157|471.8537|2011-02-23 08:39:14.410
894|141|1461|333|592.2261|2011-01-10 19:20:38.300
895|59|1472|225|556.8982|2011-02-18 21:41:02.680
896|106|1026|239|46.2384|2011-07-27 05:10:23.420
897|59|1534|314|924.7164|2011-07-10 10:13:10.360
898|7|1024|183|494.113|2011-07-06 08:20:58.900
899|48|1601|90|658.8116|2011-08-12 15:19:28.610
900|93|1891|251|239.7593|2011-06-11 10:29:07.900
901|73|1864|345|262.4663|2011-07-03 08:56:09.700
902|109|544|198|727.3798|2011-03-24 02:40:24.580
903|73|362|129|914.8048|2011-06-27 15:27:02.400
904|37|1764|46|981.3031|2011-08-15 09:28:00.960
905|4|1866|26|679.2014|2011-05-11 20:05:10.150
906|135|1541|330|662.5953|2011-02-10 13:37:55.150
907|144|1583|356|501.178|2011-04-12 07:37:33.930
908|83|1890|3|517.9702|2011-01-19 05:16:41.610
909|160|798|130|498.1068|2011-08-06 23:31:27.710
910|81|1476|128|974.3083|2011-03-08 15:46:16.610
911|53|1322|311|202.8795|2011-06-22 19:28:16.840
912|50|249|37|480.3004|2011-01-25 16:59:14.790
913|125|1272|33|405.0685|2011-07-24 11:45:46.250
914|182|1861|149|893.1904|2011-08-16 11:40:21.000
915|197|985|171|95.5821|2011-06-17 08:35:11.190
